projection method,n_components,variance threshhold,k,nubmber of stimators,distance method,sampeling method,accuracy,precision,recall,f1_score,trainigtime
pca,94,0.99,3,24,euclidean,bootstrap,0.8141025641025641,0.8082863082863082,0.8141025641025641,0.8102143415339483,0.03
random,95,0.99,3,25,euclidean,stratified,0.8397435897435898,0.8349694020342948,0.8397435897435898,0.82939449656766,0.019
random,95,0.9,3,23,euclidean,stratified,0.8269230769230769,0.8234292425132121,0.8269230769230769,0.8109702664073666,0.034
random,94,0.99,3,26,euclidean,bootstrap,0.8717948717948718,0.8740985576923077,0.8717948717948718,0.862682771773681,0.044
random,95,0.99,3,27,euclidean,bootstrap,0.8461538461538461,0.8555474376369898,0.8461538461538461,0.828318858560794,0.041
random,94,0.99,3,27,euclidean,stratified,0.8205128205128205,0.8165792540792541,0.8205128205128205,0.8026039001648758,0.04
random,95,0.99,3,26,euclidean,bootstrap,0.8397435897435898,0.8440038222646918,0.8397435897435898,0.8224852071005918,0.025
random,94,0.99,3,26,euclidean,bootstrap,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8330984348342111,0.028
random,94,0.9,3,26,euclidean,bootstrap,0.8269230769230769,0.8194441687344912,0.8269230769230769,0.8178659765178937,0.042
random,95,0.99,3,26,euclidean,stratified,0.8589743589743589,0.8565323565323565,0.8589743589743589,0.8507478632478632,0.017
random,94,0.99,3,25,euclidean,stratified,0.8525641025641025,0.8500073100941958,0.8525641025641025,0.8430429368422472,0.013
random,94,0.99,3,26,euclidean,bootstrap,0.8205128205128205,0.8128004807692307,0.8205128205128205,0.8077558804831533,0.038
random,95,0.99,3,26,euclidean,bootstrap,0.8205128205128205,0.8122100122100122,0.8205128205128205,0.810042735042735,0.019
random,95,0.99,3,25,euclidean,bootstrap,0.8269230769230769,0.8316239316239317,0.8269230769230769,0.8053753475440222,0.019
random,94,0.99,3,26,euclidean,stratified,0.8269230769230769,0.8194441687344912,0.8269230769230769,0.8178659765178937,0.04
random,94,0.99,3,26,euclidean,bootstrap,0.8269230769230769,0.8199314939743937,0.8269230769230769,0.8157460562930728,0.032
random,95,0.99,3,26,euclidean,bootstrap,0.8461538461538461,0.8500874125874126,0.8461538461538461,0.8308033429984649,0.021
random,77,0.9589398731785064,9,24,euclidean,stratified,0.8012820512820513,0.7992996246934012,0.8012820512820513,0.7729234386539593,0.011
random,97,0.9884638998128685,3,22,euclidean,bootstrap,0.8397435897435898,0.8349694020342948,0.8397435897435898,0.82939449656766,0.017
random,69,0.9697527286306754,8,19,manhattan,stratified,0.7884615384615384,0.7797955022311535,0.7884615384615384,0.7582733379219565,0.021
random,148,0.989248378320712,9,18,euclidean,oob,0.7884615384615384,0.7841889384420065,0.7884615384615384,0.7540955728133325,0.033
random,71,0.9756783197081538,5,28,manhattan,bootstrap,0.8141025641025641,0.8133903133903134,0.8141025641025641,0.7909587066213573,0.036
random,66,0.9156866713198266,7,10,euclidean,stratified,0.8141025641025641,0.8188037471556487,0.8141025641025641,0.7875735393859618,0.013
random,94,0.9558844367227922,3,22,euclidean,bootstrap,0.8333333333333334,0.8301775147928995,0.8333333333333334,0.8191899710703954,0.043
random,94,0.99,3,26,euclidean,bootstrap,0.8717948717948718
random,65,0.9052275250951379,9,21,euclidean,stratified,0.7884615384615384,0.800161377084454,0.7884615384615384,0.744627357078719,0.035
random,146,0.9191105199610449,7,10,manhattan,oob,0.8076923076923077,0.8024736457572279,0.8076923076923077,0.7853985732009925,0.008
random,93,0.9550667605250142,4,20,euclidean,stratified,0.7884615384615384,0.7869075781058813,0.7884615384615384,0.7876490847501528,0.026
random,128,0.946281099457225,5,19,euclidean,stratified,0.8076923076923077,0.806447963800905,0.8076923076923077,0.7820347394540943,0.033
random,56,0.9869068829767104,3,13,manhattan,oob,0.8012820512820513,0.7899357317961969,0.8012820512820513,0.7858155442696506,0.018
random,94,0.9445659219100143,5,23,manhattan,stratified,0.8205128205128205,0.8201649097171486,0.8205128205128205,0.799705334987593,0.024
random,81,0.9492039251408951,9,23,euclidean,bootstrap,0.7884615384615384,0.7797955022311535,0.7884615384615384,0.7582733379219565,0.023
random,139,0.9829686811520805,9,28,euclidean,bootstrap,0.8012820512820513,0.7951566951566952,0.8012820512820513,0.7765420656986921,0.024
random,88,0.9745863758236737,4,16,euclidean,stratified,0.7948717948717948,0.7948717948717948,0.7948717948717948,0.7948717948717948,0.027
random,130,0.9888198242940466,4,12,euclidean,stratified,0.75,0.7643524699599465,0.75,0.755656108597285,0.014
random,56,0.9113719966212924,3,13,manhattan,oob,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8330984348342111,0.02
random,56,0.9010726617286873,3,13,manhattan,oob,0.8076923076923077,0.7982248520710059,0.8076923076923077,0.7913730435427638,0.022
random,56,0.9168733807358878,3,13,manhattan,oob,0.8333333333333334,0.8378561736770692,0.8333333333333334,0.8140120967741935,0.024
random,56,0.9,3,13,manhattan,oob,0.8205128205128205,0.8165792540792541,0.8205128205128205,0.8026039001648758,0.019
random,56,0.9,3,13,manhattan,oob,0.7948717948717948,0.791898922333705,0.7948717948717948,0.7636141636141636,0.03
random,125,0.9086754759063799,4,23,manhattan,bootstrap,0.8269230769230769,0.8282726740228284,0.8269230769230769,0.8275599497677757,0.031
random,131,0.9495391696335286,4,14,manhattan,bootstrap,0.7884615384615384,0.7869075781058813,0.7884615384615384,0.7876490847501528,0.015
random,134,0.9514941875264444,7,25,euclidean,bootstrap,0.782051282051282,0.7687782805429865,0.782051282051282,0.7529727047146402,0.042
random,56,0.9281694710593233,3,13,manhattan,oob,0.8141025641025641,0.8096034400382226,0.8141025641025641,0.7940828402366864,0.031
random,56,0.9,3,13,manhattan,oob,0.8269230769230769,0.8316239316239317,0.8269230769230769,0.8053753475440222,0.01
random,56,0.9183267132351736,3,13,manhattan,oob,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8167036215816703,0.021
random,56,0.9,3,13,manhattan,oob,0.8205128205128205,0.8165792540792541,0.8205128205128205,0.8026039001648758,0.018
random,56,0.9405162723563703,3,13,manhattan,oob,0.8012820512820513,0.7951566951566952,0.8012820512820513,0.7765420656986921,0.003
random,56,0.9,3,13,manhattan,oob,0.8205128205128205,0.8252828054298643,0.8205128205128205,0.7965657568238214,0.001
random,126,0.9600869396180468,6,27,manhattan,oob,0.7884615384615384,0.8142512659754039,0.7884615384615384,0.7392561543504941,0.027
random,52,0.9461033410506781,5,11,manhattan,oob,0.7756410256410257,0.7675395526459357,0.7756410256410257,0.7343812018734619,0.025
random,56,0.9276575856975813,3,13,manhattan,oob,0.8141025641025641,0.8055721195256079,0.8141025641025641,0.7996338962522538,0.007
random,51,0.9721403280392644,8,19,euclidean,stratified,0.7948717948717948,0.7981456043956044,0.7948717948717948,0.759393471041584,0.035
random,56,0.9322964687301244,3,13,manhattan,oob,0.8012820512820513,0.792403248924988,0.8012820512820513,0.7798816568047338,0.018
random,53,0.9297853716152462,6,11,euclidean,bootstrap,0.7564102564102564,0.7549376299376299,0.7564102564102564,0.689395184967704,0.001
random,147,0.9047309096255761,4,13,manhattan,oob,0.8141025641025641,0.8127498164613752,0.8141025641025641,0.8133885896289222,0.008
random,56,0.9311279056661479,3,13,manhattan,oob,0.8205128205128205,0.8165792540792541,0.8205128205128205,0.8026039001648758,0.021
random,144,0.9760221448776414,4,25,euclidean,oob,0.8141025641025641,0.8186879186879187,0.8141025641025641,0.816068376068376,0.034
random,56,0.9,3,13,euclidean,oob,0.8205128205128205,0.8324043106651803,0.8205128205128205,0.7931623931623931,0.017
random,97,0.9313717110675968,4,24,euclidean,oob,0.8076923076923077,0.804973474801061,0.8076923076923077,0.8061832123337955,0.032
random,56,0.9,3,13,manhattan,oob,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8167036215816703,0.009
random,56,0.9285618996221886,3,13,euclidean,oob,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8167036215816703,0.011
random,56,0.9114202992274393,3,13,manhattan,oob,0.8141025641025641,0.8188037471556487,0.8141025641025641,0.7875735393859618,0.024
random,133,0.9419660517522153,7,13,euclidean,bootstrap,0.8076923076923077,0.806447963800905,0.8076923076923077,0.7820347394540943,0.01
random,123,0.9209608626989851,8,16,euclidean,stratified,0.7948717948717948,0.7822485207100592,0.7948717948717948,0.7774645797789481,0.027
random,67,0.9822922105280394,5,29,euclidean,bootstrap,0.8205128205128205,0.8252828054298643,0.8205128205128205,0.7965657568238214,0.032
random,93,0.9788831436151945,4,19,euclidean,bootstrap,0.7948717948717948,0.7851791410132779,0.7948717948717948,0.7875523227887189,0.016
random,97,0.9765830095967309,8,13,euclidean,oob,0.7884615384615384,0.7758511166253101,0.7884615384615384,0.7773917490774257,0.011
random,129,0.9353642967324595,7,14,manhattan,oob,0.7948717948717948,0.7830710955710956,0.7948717948717948,0.7744044573312866,0.021
random,126,0.9609700599728863,7,27,manhattan,bootstrap,0.8141025641025641,0.8096034400382226,0.8141025641025641,0.7940828402366864,0.016
random,70,0.9106515933717423,8,27,manhattan,stratified,0.7884615384615384,0.7743863769817968,0.7884615384615384,0.768963658942337,0.025
random,76,0.9546698500140941,3,11,euclidean,oob,0.7948717948717948,0.7821514423076923,0.7948717948717948,0.7802924348378893,0.014
random,52,0.9710884525868355,7,20,euclidean,oob,0.7948717948717948,0.7876131221719458,0.7948717948717948,0.7675037220843672,0.02
random,101,0.9023509834315727,7,20,euclidean,bootstrap,0.782051282051282,0.7687782805429865,0.782051282051282,0.7529727047146402,0.019
random,60,0.9578535846241134,7,10,manhattan,stratified,0.7884615384615384,0.7769230769230769,0.7884615384615384,0.7621254247760272,0.007
random,135,0.9221972280520007,7,24,manhattan,oob,0.8141025641025641,0.8096034400382226,0.8141025641025641,0.7940828402366864,0.037
random,124,0.960648567426353,7,15,manhattan,stratified,0.8205128205128205,0.8201649097171486,0.8205128205128205,0.799705334987593,0.011
random,124,0.9482968258432942,6,29,manhattan,bootstrap,0.782051282051282,0.7927350427350428,0.782051282051282,0.7341814086000132,0.017
random,77,0.9589398731785064,9,24,euclidean,stratified,0.782051282051282,0.7716462281679672,0.782051282051282,0.7488400488400488,0.012
random,123,0.9098517774869211,6,27,euclidean,oob,0.7948717948717948,0.8071505958829902,0.7948717948717948,0.7548076923076923,0.029
random,69,0.9697527286306754,8,19,manhattan,stratified,0.782051282051282,0.7716462281679672,0.782051282051282,0.7488400488400488,0.029
random,148,0.989248378320712,9,18,euclidean,oob,0.7948717948717948,0.7876131221719458,0.7948717948717948,0.7675037220843672,0.021
random,71,0.9756783197081538,5,28,manhattan,bootstrap,0.8269230769230769,0.8383078696178965,0.8269230769230769,0.8022236401179644,0.044
random,66,0.9156866713198266,7,10,euclidean,stratified,0.7756410256410257,0.7630945017741464,0.7756410256410257,0.7391922741959588,0.014
random,115,0.9799704236401673,5,29,manhattan,stratified,0.8076923076923077,0.8121516164994426,0.8076923076923077,0.7783882783882784,0.027
random,56,0.9113719966212924,3,13,manhattan,oob,0.8461538461538461
